transit_bool,nopets_bool,nosmok_bool,host_about_bool,fewdays_response_time,1day_response_time,1hour_response_time,fewhours_response_time,host_response_rate,host_identity_verified,is_location_exact,Wheelchair_bool,TV_bool,Hair Dryer_bool,24-Hour_Check-in_bool,Doorman_bool,Kitchen_bool,Smoke_Detector_bool,Clothes_Dryer_bool,Pets_live_in_flat_bool,Free_Parking_bool,Heating_bool,Wireless_Internet_bool,AC_bool,security_deposit,cleaning_fee,instant_bookable,super_strict_canc,moderate_cancellation,strict_cancellation,flexible_cancellation,require_guest_profile_picture,require_guest_phone_verification
True,False,False,True,False,False,True,False,1.0,True,True,False,False,True,True,False,True,True,True,False,False,True,False,True,0.15789473684210525,0.1,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,0.0,0.0,False,False,False,False,True,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,0.0,0.0,True,False,True,False,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,0.0,0.0,True,False,False,False,True,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,False,True,True,False,False,True,True,True,0.10526315789473684,0.16666666666666669,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,True,True,False,False,True,True,True,False,True,True,True,True,0.09999999999999999,0.05,False,False,True,False,False,False,False
True,True,True,False,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.631578947368421,0.21666666666666667,False,False,True,False,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.0,True,False,True,False,False,False,False
False,False,False,False,False,False,True,False,1.0,False,False,False,False,True,True,False,True,True,True,False,False,False,True,False,0.0,0.016666666666666666,False,False,False,True,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.2631578947368421,0.23333333333333334,False,False,False,True,False,False,False
True,True,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,True,False,False,False
False,False,False,True,False,False,True,False,1.0,False,True,False,True,True,False,False,True,False,True,False,False,True,True,True,0.10526315789473684,0.13333333333333333,False,False,False,True,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.26666666666666666,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,0.10526315789473684,0.06666666666666667,False,False,False,True,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.26666666666666666,False,False,True,False,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,False,False,False,True,True,True,False,False,True,True,True,0.3157894736842105,0.33333333333333337,False,False,True,False,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.3157894736842105,0.2833333333333333,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,0.0,0.0,False,False,False,False,True,False,False
True,False,True,True,False,False,True,False,1.0,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,0.3157894736842105,0.4,True,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.26666666666666666,False,False,True,False,False,False,False
True,True,True,False,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.3157894736842105,0.25,False,False,True,False,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,0.42,0.16333333333333333,False,False,False,True,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,False,True,False,False,False,True,True,False,False,True,True,True,0.0,0.16666666666666669,True,False,True,False,False,False,False
True,True,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.0,0.45333333333333337,False,False,False,True,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,0.0,0.0,False,False,True,False,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.34210526315789475,0.0,False,False,False,False,True,False,False
True,True,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.0,0.45333333333333337,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,False,True,True,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,True,False,False,False
False,False,False,False,False,False,True,False,1.0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,0.0,0.0,False,False,False,False,True,False,False
True,False,False,True,False,False,True,False,1.0,True,False,False,False,False,False,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.03333333333333333,False,False,False,False,True,False,False
False,False,False,False,False,False,True,False,1.0,True,True,False,True,False,False,False,False,True,False,False,False,True,True,True,0.15789473684210525,0.03333333333333333,True,False,False,False,True,False,False
False,False,True,False,False,False,True,False,1.0,False,True,False,True,False,False,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,True,False,False,False,False
True,True,True,True,False,False,True,False,1.0,True,False,False,False,True,True,False,True,True,True,False,False,True,True,True,0.21052631578947367,0.13333333333333333,True,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,False,True,True,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,True,False,False,False
True,True,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,True,False,True,True,0.0,0.45333333333333337,False,False,False,True,False,False,False
True,False,False,False,False,False,True,False,1.0,True,True,False,True,False,False,False,True,True,True,False,False,True,True,True,0.5263157894736842,0.26666666666666666,False,False,False,True,False,False,False
True,True,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.3157894736842105,0.33333333333333337,False,False,True,False,False,False,False
True,False,False,False,False,False,True,False,1.0,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,0.0,0.0,False,False,False,False,True,False,False
False,False,False,True,False,False,True,False,1.0,True,False,False,True,False,False,True,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,True,False,True,True
True,False,True,True,False,False,True,False,1.0,True,True,False,True,False,False,False,True,True,True,True,False,True,True,True,0.0,0.4,False,False,False,False,True,False,False
True,True,True,False,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.21052631578947367,0.43333333333333335,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.0,False,False,False,True,False,False,False
True,False,False,False,False,False,True,False,1.0,True,True,False,False,True,False,False,False,True,True,False,True,True,True,False,0.0,0.05,False,False,True,False,False,False,False
True,False,False,False,False,False,True,False,1.0,True,True,False,False,True,True,False,False,True,True,True,False,True,True,False,0.0,0.16666666666666669,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,False,True,False,True,True,False,True,True,True,True,False,False,True,True,True,0.0,0.08333333333333334,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,False,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.26666666666666666,False,False,True,False,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,0.3157894736842105,0.33333333333333337,False,False,True,False,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.2,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,1.0,False,True,False,False,True,False,False,True,False,True,False,True,True,True,False,0.0,0.08333333333333334,False,False,True,False,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.0,0.43333333333333335,False,False,False,True,False,False,False
True,False,False,False,False,False,True,False,1.0,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.11666666666666667,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.0,0.25,True,False,True,False,False,False,False
True,False,False,True,False,False,True,False,1.0,False,False,False,True,False,False,False,True,True,True,False,False,True,True,True,0.0,0.0,True,False,True,False,False,False,False
True,True,True,False,False,False,True,False,1.0,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,True,False,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.5263157894736842,0.8333333333333334,True,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.0,0.25,True,False,True,False,False,False,False
False,False,True,False,False,False,True,False,1.0,True,True,False,True,True,False,False,True,True,True,False,True,True,True,True,0.10526315789473684,0.11666666666666667,True,False,False,False,True,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,True,True,False,False,True,False,True,False,False,True,True,True,0.0,0.11666666666666667,False,False,False,False,True,False,False
True,False,False,True,False,False,True,False,1.0,False,False,False,True,False,False,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,True,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,True,False,False,False
False,False,False,False,False,False,True,False,1.0,False,True,False,True,True,True,False,True,False,True,False,False,True,True,True,0.0,0.13333333333333333,False,False,False,True,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,False,True,True,False,True,True,True,False,False,True,True,True,0.0,0.06666666666666667,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,True,True,False,False,True,True,True,False,True,True,True,True,0.0,0.0,True,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,False,True,True,False,True,True,True,False,True,True,True,True,0.10526315789473684,0.30000000000000004,True,False,False,True,False,False,False
True,True,True,False,False,False,True,False,1.0,True,True,False,True,False,False,False,True,True,True,False,True,True,True,True,0.0,0.6666666666666667,True,False,False,True,False,False,False
False,False,False,False,False,False,True,False,1.0,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,False,True,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,0.0,0.0,False,False,True,False,False,False,False
False,False,False,False,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,True,False,False,False,False
False,False,False,False,False,False,True,False,1.0,True,True,False,False,False,False,False,True,True,True,True,False,True,True,False,0.21052631578947367,0.06666666666666667,False,False,True,False,False,False,False
True,False,True,False,False,False,True,False,1.0,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,0.7368421052631579,0.16666666666666669,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,0.10526315789473684,0.06666666666666667,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,0.0,0.08333333333333334,False,False,True,False,False,True,True
False,False,True,False,False,False,True,False,1.0,True,False,False,True,True,True,False,True,True,True,False,True,True,True,True,0.10526315789473684,0.11666666666666667,True,False,False,False,True,False,False
True,False,False,False,False,False,True,False,1.0,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,0.0,0.0,False,False,False,False,True,False,False
True,True,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.5263157894736842,0.0,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.0,0.16666666666666669,True,False,False,True,False,False,False
False,False,False,False,False,False,True,False,1.0,False,True,False,True,True,False,False,True,True,True,False,False,True,True,True,0.0,0.16666666666666669,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,True,False,False,False
False,False,False,False,False,False,True,False,1.0,False,True,True,True,True,True,False,True,True,True,False,False,True,True,True,0.0010526315789473684,0.16666666666666669,False,False,True,False,False,False,False
True,False,False,True,False,False,True,False,1.0,False,True,False,True,False,False,False,True,True,True,True,False,True,False,True,0.0,0.02666666666666667,False,False,False,True,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,True,False,False,False
True,False,True,False,False,False,True,False,1.0,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,0.09999999999999999,0.06666666666666667,False,False,False,True,False,False,False
True,False,False,False,False,False,True,False,1.0,False,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.0,0.3166666666666667,True,False,False,True,False,False,False
False,False,False,True,False,False,True,False,1.0,False,True,False,False,True,False,False,True,True,True,False,False,True,True,True,0.15789473684210525,0.0,False,False,False,True,False,False,False
True,False,False,False,False,False,True,False,1.0,True,True,False,True,False,False,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,False,True,False,False
True,False,True,True,False,False,True,False,1.0,False,True,False,True,False,False,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.13333333333333333,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,0.10526315789473684,0.02666666666666667,False,False,False,True,False,False,False
False,False,False,False,False,False,True,False,1.0,False,False,False,True,True,False,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.1,True,False,False,False,True,False,False
True,False,False,False,False,False,True,False,1.0,False,False,False,True,False,False,False,True,True,False,True,False,True,True,True,0.21052631578947367,0.16666666666666669,False,False,False,True,False,False,False
False,False,False,False,False,False,True,False,1.0,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,0.0,0.0,False,False,True,False,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.23333333333333334,True,False,True,False,False,False,False
False,False,False,False,False,False,True,False,1.0,True,True,False,False,True,False,False,False,True,True,False,False,True,True,False,0.0,0.16666666666666669,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,False,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.3157894736842105,0.2833333333333333,True,False,False,True,False,False,False
True,False,True,False,False,False,True,False,1.0,True,True,False,False,False,True,False,False,True,False,True,False,True,True,False,0.0,0.16666666666666669,False,False,False,True,False,False,False
False,False,True,False,False,False,True,False,1.0,False,True,False,False,False,False,False,True,True,True,False,False,True,True,False,0.2094736842105263,0.26333333333333336,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,0.0,0.0,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,1.0,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,0.21052631578947367,0.0,True,False,False,True,False,False,False
False,False,False,False,False,False,True,False,1.0,False,True,False,False,True,False,False,True,True,True,False,False,True,True,False,0.10526315789473684,0.16666666666666669,True,False,False,True,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,True,True,False,False,True,True,True,False,False,True,True,False,0.0,0.03333333333333333,True,False,False,False,True,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,0.2631578947368421,0.08333333333333334,False,False,True,False,False,True,True
True,False,False,False,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.0,0.3166666666666667,False,False,False,True,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,False,True,True,False,True,True,True,False,False,True,True,True,0.0,0.0,True,False,False,False,True,False,False
False,False,False,False,False,False,True,False,1.0,True,True,False,False,True,True,False,True,True,True,False,False,True,True,True,0.09999999999999999,0.02666666666666667,False,False,False,False,True,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.0,0.06666666666666667,True,False,True,False,False,False,False
True,True,True,False,False,False,True,False,1.0,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,0.0,0.0,False,False,False,True,False,False,False
True,True,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.3157894736842105,0.2,False,False,False,True,False,False,False
True,False,False,False,False,False,True,False,1.0,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,0.3157894736842105,0.16666666666666669,False,False,True,False,False,False,False
True,True,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.5263157894736842,0.1,False,False,False,True,False,False,False
True,False,True,True,False,False,True,False,1.0,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,0.21052631578947367,0.23333333333333334,False,False,True,False,False,False,False
False,False,False,False,False,False,True,False,1.0,True,True,False,False,True,True,False,True,True,True,False,False,True,True,True,0.0,0.08333333333333334,True,False,False,True,False,False,False
True,True,True,True,False,False,True,False,1.0,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,0.0,0.16666666666666669,False,False,False,True,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,True,False,False,False,True,True,True,False,True,True,True,0.10526315789473684,0.0,False,False,True,False,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,0.0,0.0,False,False,False,False,True,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,0.0010526315789473684,0.33333333333333337,False,False,False,True,False,False,False
True,True,True,False,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.5263157894736842,0.25,False,False,False,True,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.5263157894736842,0.33333333333333337,False,False,True,False,False,False,False
True,False,True,False,False,False,True,False,1.0,True,True,False,True,False,False,False,True,True,True,False,True,True,True,True,0.631578947368421,0.5,False,False,False,True,False,False,False
True,True,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.5263157894736842,0.33333333333333337,False,False,False,True,False,False,False
False,False,False,False,False,False,True,False,1.0,False,True,False,True,True,True,True,True,True,True,False,False,True,True,True,0.0,0.16666666666666669,True,False,False,False,True,False,False
False,False,False,False,False,False,True,False,1.0,False,True,False,True,False,True,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,False,True,False,False
False,False,False,False,False,False,True,False,1.0,True,True,False,False,True,False,False,False,True,True,False,False,True,True,True,0.0,0.04,False,False,True,False,False,False,False
True,True,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.3157894736842105,0.33333333333333337,False,False,False,True,False,False,False
True,True,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.5263157894736842,0.5,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.0,0.33,True,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,False,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.3684210526315789,0.4,False,False,False,True,False,False,False
True,True,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.5263157894736842,0.5,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,True,True,True,False,True,False,True,True,False,False,True,True,True,0.0,0.5,False,False,True,False,False,False,False
True,True,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,False,0.5263157894736842,0.33333333333333337,False,False,False,True,False,False,False
False,False,False,False,False,False,True,False,1.0,True,True,False,False,True,False,False,False,True,True,False,False,True,True,False,0.631578947368421,0.16666666666666669,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,False,True,True,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.1,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.2631578947368421,0.4,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,False,True,True,False,True,True,True,False,False,True,True,False,0.10526315789473684,0.06666666666666667,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,False,True,True,False,True,True,True,False,True,True,True,True,0.10526315789473684,0.08333333333333334,False,False,False,True,False,False,False
True,False,True,True,False,False,True,False,1.0,True,False,False,True,True,False,False,True,True,True,True,False,True,True,True,0.0,0.3166666666666667,False,False,False,True,False,False,False
True,False,True,True,False,False,True,False,1.0,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,0.2631578947368421,0.3166666666666667,False,False,False,True,False,False,False
False,False,False,False,False,False,True,False,1.0,False,True,False,True,False,False,False,True,True,True,False,False,True,True,False,0.0,0.0,False,False,False,False,True,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.10526315789473684,0.0,True,False,True,False,False,False,False
False,True,True,False,False,False,True,False,1.0,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,0.15789473684210525,0.25,False,False,False,True,False,False,False
True,False,True,False,False,False,True,False,1.0,True,True,False,True,True,True,False,True,False,True,False,False,True,True,False,0.42105263157894735,0.08333333333333334,False,False,True,False,False,False,False
True,False,True,False,False,False,True,False,1.0,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,0.0,0.16666666666666669,False,False,False,True,False,False,False
False,False,False,False,False,False,True,False,1.0,False,False,False,False,True,True,False,True,True,True,False,False,False,True,False,0.10526315789473684,0.16666666666666669,False,False,False,True,False,False,False
True,True,True,True,False,False,True,False,1.0,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,0.21052631578947367,0.4166666666666667,False,False,False,True,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,0.10526315789473684,0.08333333333333334,False,False,True,False,False,False,False
True,True,True,True,False,False,True,False,1.0,True,False,False,True,True,True,False,False,True,True,False,False,True,True,True,0.15789473684210525,0.25,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,False,True,True,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.08333333333333334,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,True,False,False,False,True,True,True,False,False,True,True,True,0.0,0.4966666666666667,False,False,True,False,False,False,False
True,False,True,False,False,False,True,False,1.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,0.2631578947368421,0.3166666666666667,False,False,False,True,False,False,False
True,False,False,False,False,False,True,False,1.0,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,0.0,0.13333333333333333,False,False,True,False,False,False,False
True,False,True,False,False,False,True,False,1.0,True,False,False,True,False,False,False,True,False,True,False,False,True,True,True,0.2631578947368421,0.3166666666666667,False,False,False,True,False,False,False
True,False,True,False,False,False,True,False,1.0,True,False,False,True,True,False,False,True,True,True,False,False,True,True,True,0.2631578947368421,0.3166666666666667,False,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,False,True,True,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,True,False,False,False
False,False,False,True,False,False,True,False,1.0,False,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.15789473684210525,0.25,False,False,False,True,False,False,False
False,False,True,False,False,False,True,False,1.0,True,True,False,True,True,False,False,True,True,True,False,True,True,True,True,0.10526315789473684,0.11666666666666667,True,False,False,False,True,False,False
True,True,True,False,False,False,True,False,1.0,False,True,False,True,False,False,False,False,True,True,False,False,True,True,True,0.09999999999999999,0.15000000000000002,True,False,False,False,True,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.0,0.16666666666666669,True,False,False,True,False,False,False
True,False,True,False,False,False,True,False,1.0,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,0.2631578947368421,0.3166666666666667,False,False,False,True,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.15789473684210525,0.1,True,False,False,True,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,False,True,True,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,False,True,False,False,False
False,False,False,False,False,False,True,False,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False,False,True,False,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,False,False,False,True,True,False,False,False,True,True,True,0.0,0.05,True,False,True,False,False,False,False
True,True,True,True,False,False,True,False,1.0,False,True,False,True,True,False,False,True,True,True,False,False,True,True,True,0.0,0.08333333333333334,False,False,False,True,False,False,False
False,True,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.47368421052631576,0.33333333333333337,True,False,False,True,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.2631578947368421,0.16666666666666669,False,False,False,True,False,False,False
True,False,False,False,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.18947368421052632,0.16666666666666669,True,False,True,False,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,0.5263157894736842,0.5,True,False,False,True,False,False,False
False,True,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.47368421052631576,0.26666666666666666,True,False,False,True,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,0.0,0.5533333333333333,False,False,False,True,False,False,False
True,False,True,False,False,False,True,False,1.0,True,True,False,True,False,False,False,True,True,False,False,False,True,True,True,0.3157894736842105,0.16666666666666669,False,False,True,False,False,False,False
False,False,True,True,False,False,True,False,1.0,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,0.3157894736842105,0.30000000000000004,True,False,True,False,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,False,False,False,True,True,False,False,False,True,True,True,0.2631578947368421,0.25,False,False,False,True,False,False,False
True,False,True,True,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.26666666666666666,False,False,True,False,False,False,False
True,False,False,True,False,False,True,False,1.0,True,True,False,False,True,True,False,False,True,True,False,False,True,True,True,0.10526315789473684,0.06666666666666667,True,False,False,True,False,False,False
False,False,False,True,False,False,True,False,1.0,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,0.3157894736842105,0.33,True,False,True,False,False,False,False
True,False,True,False,False,False,True,False,1.0,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,0.10526315789473684,0.08333333333333334,False,False,True,False,False,False,False
